,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
9072,614995,SHIB,2.4788279999999667,-0.067875324,11189.624461074229,0.0,11189.624461074229,1.0,-27852.0,0.012185,0.0,0.012096,close_grid_long
9073,615199,SHIB,0.0,-0.0673922628,11189.55706881143,0.0,11189.55706881143,1.0,27754.0,0.012141,27754.0,0.012141,entry_initial_normal_long
9074,615900,SHIB,0.0,-0.06634871240000001,11189.49072009903,0.0,11189.49072009903,1.0,27754.0,0.011953,55508.0,0.012047,entry_grid_normal_long
9075,616377,SHIB,0.0,-0.09961423200000001,11189.39110586703,0.0,11189.39110586703,1.0,42138.0,0.01182,97646.0,0.011949040779960266,entry_grid_normal_long
9076,617043,SHIB,8.393573999999937,-0.23503392200000003,11197.54964594503,0.0,11197.54964594503,1.0,-97646.0,0.012035,0.0,0.011949040779960266,close_grid_long
9077,617044,SHIB,0.0,-0.06744101,11197.48220493503,0.0,11197.48220493503,1.0,28042.0,0.012025,28042.0,0.012025,entry_initial_normal_long
9078,617353,SHIB,2.495738000000015,-0.0679401576,11199.91000277743,0.0,11199.91000277743,1.0,-28042.0,0.012114,0.0,0.012025,close_grid_long
9079,617354,SHIB,0.0,-0.0674540128,11199.84254876463,0.0,11199.84254876463,1.0,27892.0,0.012092,27892.0,0.012092,entry_initial_normal_long
9080,617946,SHIB,2.482388000000015,-0.06795049040000001,11202.25698627423,0.0,11202.25698627423,1.0,-27892.0,0.012181,0.0,0.012092,close_grid_long
9081,618698,SHIB,0.0,-0.0674693604,11202.18951691383,0.0,11202.18951691383,1.0,27201.0,0.012402,27201.0,0.012402,entry_initial_normal_long
9082,619019,SHIB,2.502492000000002,-0.0679698588,11204.62403905503,0.0,11204.62403905503,1.0,-27201.0,0.012494,0.0,0.012402,close_grid_long
9083,619029,SHIB,0.0,-0.06748266,11204.55655639503,0.0,11204.55655639503,1.0,27156.0,0.012425,27156.0,0.012425,entry_initial_normal_long
9084,619125,SHIB,0.0,-0.066450732,11204.49010566303,0.0,11204.49010566303,1.0,27156.0,0.012235,54312.0,0.01233,entry_grid_normal_long
9085,619125,SHIB,0.0,-0.099768354,11204.390337309029,0.0,11204.390337309029,1.0,41230.0,0.012099,95542.0,0.012230314730694355,entry_grid_normal_long
9086,619148,SHIB,8.473167999999964,-0.2353963796,11212.628108929428,0.0,11212.628108929428,1.0,-95542.0,0.012319,0.0,0.012230314730694355,close_grid_long
9087,619149,SHIB,0.0,-0.067530534,11212.560578395429,0.0,11212.560578395429,1.0,27418.0,0.012315,27418.0,0.012315,entry_initial_normal_long
