,balance,equity,balance_btc,equity_btc
23640,1058.8414966161981,1058.119723059598,0.0,-0.15966400000000083
23700,1061.5446658065982,1057.3454696161982,0.0,-1.496026999999989
23760,1062.0412343283983,1061.5694958065983,0.0,0.024830000000003294
23820,1062.9672859579982,1062.3362939385984,0.0,0.0
23880,1063.498836237598,1063.1009616579981,0.0,0.0
23940,1063.490157626398,1063.152995237598,0.0,-0.34584099999999945
24000,1063.748199155998,1062.820427626398,0.0,-0.6697299999999985
24060,1064.373958216398,1061.570327155998,0.0,-2.177871999999993
24120,1064.627980267998,1063.748998216398,0.0,-0.6249599999999998
24180,1065.046679303598,1064.527780267998,0.0,-0.10020000000000026
24240,1065.167394861998,1065.046679303598,0.0,0.0
24300,1065.139218224798,1065.061596861998,0.0,-0.10579800000000093
24360,1065.6950765019978,1061.975158224798,0.0,-3.164059999999993
24420,1066.951793930398,1055.6214105019978,0.0,-10.073666000000047
24480,1069.934380017598,1067.598675712398,0.0,0.0
24540,1072.3110705375977,1070.0686851221978,0.0,0.0
24600,1072.6990456875976,1072.3110705375977,0.0,0.0
24660,1072.6990456875976,1072.6990456875976,0.0,0.0
24720,1073.2099511863976,1072.6990456875976,0.0,0.0
24780,1073.4493564727975,1073.2099511863976,0.0,0.0
24840,1073.9995569811977,1073.3464444727974,0.0,-0.10291199999999597
24900,1074.3831707861978,1073.9680209811977,0.0,-0.03153599999999963
24960,1074.3547830041978,1074.3095867861978,0.0,-0.07358400000000065
25020,1074.3110390479978,1071.6464650041978,0.0,-2.70831799999999
25080,1075.5964178547977,1071.9929550479978,0.0,-2.31808400000004
25140,1075.5876505897977,1075.2755038547978,0.0,-0.3209139999999994
25200,1077.3729408147976,1074.0651335897976,0.0,-1.522516999999994
25260,1077.5540724467976,1077.2027978147976,0.0,-0.17014300000000224
25320,1080.6357678745974,1078.8298889759976,0.0,0.0
25380,1081.2777920809974,1080.4907538817974,0.0,-0.13795199999999835
25440,1081.8088929245976,1081.2777920809974,0.0,0.0
25500,1081.9413395009974,1081.8088929245976,0.0,0.0
25560,1081.9413395009974,1081.9413395009974,0.0,0.0
25620,1082.4583922489974,1081.9413395009974,0.0,0.0
25680,1082.5964734009974,1082.2852882489974,0.0,-0.1731040000000036
25740,1082.7110913039976,1082.5964734009974,0.0,0.0
25800,1083.2781074781976,1082.6948413039977,0.0,-0.01625000000000397
25860,1083.2781074781976,1083.3561014781976,0.0,0.07799400000000069
25920,1084.173210499398,1083.0831224781975,0.0,-0.1949850000000017
25980,1084.173210499398,1084.173210499398,0.0,0.0
26040,1084.173210499398,1084.173210499398,0.0,0.0
26100,1084.173210499398,1084.173210499398,0.0,0.0
26160,1084.173210499398,1084.173210499398,0.0,0.0
26220,1084.173210499398,1084.173210499398,0.0,0.0
26280,1084.173210499398,1084.173210499398,0.0,0.0
26340,1084.173210499398,1084.173210499398,0.0,0.0
26400,1084.1661259013981,1084.173210499398,0.0,0.0
26460,1084.564554059398,1084.0214329013982,0.0,-0.1446930000000006
26520,1084.564554059398,1084.564554059398,0.0,0.0
26580,1084.564554059398,1084.564554059398,0.0,0.0
26640,1084.564554059398,1084.564554059398,0.0,0.0
26700,1084.564554059398,1084.564554059398,0.0,0.0
26760,1084.564554059398,1084.564554059398,0.0,0.0
26820,1084.564554059398,1084.564554059398,0.0,0.0
26880,1084.564554059398,1084.564554059398,0.0,0.0
26940,1084.564554059398,1084.564554059398,0.0,0.0
